Year,LocationAbbr,LocationDesc,DataSource,Category,Indicator,Response,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,Number,WeightedNumber,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,CategoryID,IndicatorID,LocationID,ResponseID,DataValueTypeID,StratificationCategoryID1,StratificationID1,StratificationCategoryID2,StratificationID2
2020,VA,Virginia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,3.5,3.5,,,3.0,4.1,318,199158,Disability Type,Vision Disability,,,DISEST,VETIND,51,VET2,AGEADJPREV,DISTYPE,VISDIS,,
2020,MA,Massachusetts,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,7.7,7.7,,,4.5,13.1,36,25221,Disability Type,Cognitive Disability,,,DISEST,VETIND,25,VET1,AGEADJPREV,DISTYPE,COGDIS,,
2020,HHS9,HHS Region 9,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,4.3,4.3,,,3.7,4.9,1505,1551916,Disability Type,Hearing Disability,,,DISEST,VETIND,88,VET2,AGEADJPREV,DISTYPE,HEARDIS,,
2020,OH,Ohio,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,11.7,11.7,,,11.0,12.5,2062,1008451,Disability Type,Mobility Disability,,,DISEST,VETIND,39,VET2,AGEADJPREV,DISTYPE,MOBDIS,,
2020,PA,Pennsylvania,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,7.1,7.1,,,6.2,8.1,323,646541,Disability Type,Independent Living Disability,,,DISEST,VETIND,42,VET2,AGEADJPREV,DISTYPE,INDDIS,,
2020,CO,Colorado,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,10.4,10.4,,,8.0,13.5,99,43994,Disability Type,Cognitive Disability,,,DISEST,VETIND,08,VET1,AGEADJPREV,DISTYPE,COGDIS,,
2020,ME,Maine,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,2.7,2.7,,,2.2,3.2,319,27675,Disability Type,Self-care Disability,,,DISEST,VETIND,23,VET2,AGEADJPREV,DISTYPE,SELFDIS,,
2020,NJ,New Jersey,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,11.5,11.5,,,6.4,19.9,127,59872,Disability Type,Hearing Disability,,,DISEST,VETIND,34,VET1,AGEADJPREV,DISTYPE,HEARDIS,,
2020,MA,Massachusetts,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,3.7,3.7,,,3.1,4.4,239,192761,Disability Type,Vision Disability,,,DISEST,VETIND,25,VET2,AGEADJPREV,DISTYPE,VISDIS,,
2020,MN,Minnesota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,4.9,4.9,,,4.4,5.4,677,188134,Disability Type,Independent Living Disability,,,DISEST,VETIND,27,VET2,AGEADJPREV,DISTYPE,INDDIS,,
2020,HHS2,HHS Region 2,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,7.7,7.7,,,5.5,10.6,187,110490,Disability Type,Independent Living Disability,,,DISEST,VETIND,81,VET1,AGEADJPREV,DISTYPE,INDDIS,,
2020,UT,Utah,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,9.9,9.9,,,7.5,12.9,179,24184,Disability Type,Mobility Disability,,,DISEST,VETIND,49,VET1,AGEADJPREV,DISTYPE,MOBDIS,,
2020,AR,Arkansas,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,7.6,7.6,,,4.6,12.4,60,20061,Disability Type,Vision Disability,,,DISEST,VETIND,05,VET1,AGEADJPREV,DISTYPE,VISDIS,,
2020,SC,South Carolina,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,14.2,14.2,,,12.6,15.9,421,479407,Disability Type,Cognitive Disability,,,DISEST,VETIND,45,VET2,AGEADJPREV,DISTYPE,COGDIS,,
2020,ND,North Dakota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,8.2,8.2,,,4.6,14.1,47,5139,Disability Type,Cognitive Disability,,,DISEST,VETIND,38,VET1,AGEADJPREV,DISTYPE,COGDIS,,
2020,MT,Montana,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,34.3,34.3,,,29.2,39.7,407,47510,Disability Status,Any Disability,,,DISEST,VETIND,30,VET1,AGEADJPREV,DISSTAT,DISABL,,
2020,HHS8,HHS Region 8,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,3.0,3.0,,,2.3,3.9,208,33484,Disability Type,Self-care Disability,,,DISEST,VETIND,87,VET1,AGEADJPREV,DISTYPE,SELFDIS,,
2020,AK,Alaska,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,14.2,14.2,,,10.4,19.0,132,13306,Disability Type,Hearing Disability,,,DISEST,VETIND,02,VET1,AGEADJPREV,DISTYPE,HEARDIS,,
2020,PA,Pennsylvania,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,4.1,4.1,,,2.6,6.3,30,58764,Disability Type,Self-care Disability,,,DISEST,VETIND,42,VET1,AGEADJPREV,DISTYPE,SELFDIS,,
2020,OR,Oregon,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,6.0,6.0,,,5.3,6.8,346,193945,Disability Type,Hearing Disability,,,DISEST,VETIND,41,VET2,AGEADJPREV,DISTYPE,HEARDIS,,
2020,TX,Texas,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,25.1,25.1,,,23.4,26.9,2795,4605870,Disability Status,Any Disability,,,DISEST,VETIND,48,VET2,AGEADJPREV,DISSTAT,DISABL,,
2020,UT,Utah,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,12.9,12.9,,,9.9,16.8,225,30362,Disability Type,Hearing Disability,,,DISEST,VETIND,49,VET1,AGEADJPREV,DISTYPE,HEARDIS,,
2020,ID,Idaho,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,14.1,14.1,,,10.4,18.9,170,32509,Disability Type,Mobility Disability,,,DISEST,VETIND,16,VET1,AGEADJPREV,DISTYPE,MOBDIS,,
2020,IN,Indiana,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,3.6,3.6,,,2.2,5.7,50,21666,Disability Type,Self-care Disability,,,DISEST,VETIND,18,VET1,AGEADJPREV,DISTYPE,SELFDIS,,
2020,HHS1,HHS Region 1,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,10.3,10.3,,,9.7,11.0,3525,1040891,Disability Type,Cognitive Disability,,,DISEST,VETIND,80,VET2,AGEADJPREV,DISTYPE,COGDIS,,
2020,GU,Guam,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,5.9,5.9,,,3.9,8.8,113,4727,Disability Type,Hearing Disability,,,DISEST,VETIND,66,VET2,AGEADJPREV,DISTYPE,HEARDIS,,
2020,VA,Virginia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,2.5,2.5,,,1.7,3.6,71,32789,Disability Type,Vision Disability,,,DISEST,VETIND,51,VET1,AGEADJPREV,DISTYPE,VISDIS,,
2020,HHS2,HHS Region 2,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,6.3,6.3,,,5.8,6.8,1770,1491358,Disability Type,Independent Living Disability,,,DISEST,VETIND,81,VET2,AGEADJPREV,DISTYPE,INDDIS,,
2020,OH,Ohio,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,2.3,2.3,,,1.8,3.1,94,40691,Disability Type,Vision Disability,,,DISEST,VETIND,39,VET1,AGEADJPREV,DISTYPE,VISDIS,,
2020,IN,Indiana,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,70.1,70.1,,,64.9,74.7,538,309077,Disability Status,No Disability,,,DISEST,VETIND,18,VET1,AGEADJPREV,DISSTAT,NODIS,,
2020,WI,Wisconsin,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Independent Living Disability,,,DISEST,VETIND,55,VET1,AGEADJPREV,DISTYPE,INDDIS,,
2020,WA,Washington,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,75.9,75.9,,,72.4,79.0,1125,459961,Disability Status,No Disability,,,DISEST,VETIND,53,VET1,AGEADJPREV,DISSTAT,NODIS,,
2020,HHS3,HHS Region 3,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,6.3,6.3,,,5.8,6.7,2444,1330075,Disability Type,Independent Living Disability,,,DISEST,VETIND,82,VET2,AGEADJPREV,DISTYPE,INDDIS,,
2020,MO,Missouri,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,14.8,14.8,,,11.9,18.2,283,117050,Disability Type,Hearing Disability,,,DISEST,VETIND,29,VET1,AGEADJPREV,DISTYPE,HEARDIS,,
2020,TN,Tennessee,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,31.0,31.0,,,25.3,37.3,238,231307,Disability Status,Any Disability,,,DISEST,VETIND,47,VET1,AGEADJPREV,DISSTAT,DISABL,,
2020,IL,Illinois,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,27.5,27.5,,,20.6,35.8,130,277805,Disability Status,Any Disability,,,DISEST,VETIND,17,VET1,AGEADJPREV,DISSTAT,DISABL,,
2020,LA,Louisiana,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,32.4,32.4,,,30.4,34.5,1332,995025,Disability Status,Any Disability,,,DISEST,VETIND,22,VET2,AGEADJPREV,DISSTAT,DISABL,,
2020,WA,Washington,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,2.5,2.5,,,1.7,3.6,70,23054,Disability Type,Self-care Disability,,,DISEST,VETIND,53,VET1,AGEADJPREV,DISTYPE,SELFDIS,,
2020,NY,New York,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,3.9,3.9,,,3.4,4.4,544,550631,Disability Type,Vision Disability,,,DISEST,VETIND,36,VET2,AGEADJPREV,DISTYPE,VISDIS,,
2020,AK,Alaska,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,2.4,2.4,,,1.4,4.0,28,2195,Disability Type,Independent Living Disability,,,DISEST,VETIND,02,VET1,AGEADJPREV,DISTYPE,INDDIS,,
2020,HHS1,HHS Region 1,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,9.6,9.6,,,7.5,12.3,921,156610,Disability Type,Hearing Disability,,,DISEST,VETIND,80,VET1,AGEADJPREV,DISTYPE,HEARDIS,,
2020,GU,Guam,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,25.2,25.2,,,21.5,29.3,423,19672,Disability Status,Any Disability,,,DISEST,VETIND,66,VET2,AGEADJPREV,DISSTAT,DISABL,,
2020,GA,Georgia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,24.5,24.5,,,23.0,26.1,2215,1684867,Disability Status,Any Disability,,,DISEST,VETIND,13,VET2,AGEADJPREV,DISSTAT,DISABL,,
2020,SD,South Dakota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Vision Disability,,,DISEST,VETIND,46,VET1,AGEADJPREV,DISTYPE,VISDIS,,
2020,NC,North Carolina,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,4.3,4.3,,,2.8,6.5,33,48183,Disability Type,Self-care Disability,,,DISEST,VETIND,37,VET1,AGEADJPREV,DISTYPE,SELFDIS,,
2020,DE,Delaware,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,6.3,6.3,,,5.1,7.7,210,41350,Disability Type,Independent Living Disability,,,DISEST,VETIND,10,VET2,AGEADJPREV,DISTYPE,INDDIS,,
2020,NJ,New Jersey,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,3.5,3.5,,,3.1,4.0,427,236492,Disability Type,Hearing Disability,,,DISEST,VETIND,34,VET2,AGEADJPREV,DISTYPE,HEARDIS,,
2020,CT,Connecticut,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,4.8,4.8,,,4.1,5.5,425,124935,Disability Type,Independent Living Disability,,,DISEST,VETIND,09,VET2,AGEADJPREV,DISTYPE,INDDIS,,
2020,KS,Kansas,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,4.8,4.8,,,4.2,5.5,391,94476,Disability Type,Vision Disability,,,DISEST,VETIND,20,VET2,AGEADJPREV,DISTYPE,VISDIS,,
2020,AR,Arkansas,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,15.6,15.6,,,14.3,17.1,1000,328175,Disability Type,Mobility Disability,,,DISEST,VETIND,05,VET2,AGEADJPREV,DISTYPE,MOBDIS,,
2020,CO,Colorado,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,2.3,2.3,,,2.0,2.7,212,91698,Disability Type,Self-care Disability,,,DISEST,VETIND,08,VET2,AGEADJPREV,DISTYPE,SELFDIS,,
2020,WV,West Virginia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,15.6,15.6,,,11.5,20.9,110,26524,Disability Type,Cognitive Disability,,,DISEST,VETIND,54,VET1,AGEADJPREV,DISTYPE,COGDIS,,
2020,VA,Virginia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,4.0,4.0,,,3.5,4.5,458,230004,Disability Type,Hearing Disability,,,DISEST,VETIND,51,VET2,AGEADJPREV,DISTYPE,HEARDIS,,
2020,US,"United States, DC & Territories",BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,11.2,11.2,,,10.6,11.9,9034,4038054,Disability Type,Hearing Disability,,,DISEST,VETIND,59,VET1,AGEADJPREV,DISTYPE,HEARDIS,,
2020,HHS5,HHS Region 5,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,3.0,3.0,,,2.3,3.9,297,162533,Disability Type,Vision Disability,,,DISEST,VETIND,84,VET1,AGEADJPREV,DISTYPE,VISDIS,,
2020,NY,New York,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,21.3,21.3,,,20.3,22.3,2951,2987654,Disability Status,Any Disability,,,DISEST,VETIND,36,VET2,AGEADJPREV,DISSTAT,DISABL,,
2020,IL,Illinois,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,5.7,5.7,,,4.8,6.7,255,541656,Disability Type,Hearing Disability,,,DISEST,VETIND,17,VET2,AGEADJPREV,DISTYPE,HEARDIS,,
2020,IA,Iowa,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,12.2,12.2,,,9.6,15.4,182,39993,Disability Type,Hearing Disability,,,DISEST,VETIND,19,VET1,AGEADJPREV,DISTYPE,HEARDIS,,
2020,CT,Connecticut,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,75.7,75.7,,,67.5,82.3,548,151224,Disability Status,No Disability,,,DISEST,VETIND,09,VET1,AGEADJPREV,DISSTAT,NODIS,,
2020,SD,South Dakota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,16.7,16.7,,,9.6,27.5,185,15397,Disability Type,Hearing Disability,,,DISEST,VETIND,46,VET1,AGEADJPREV,DISTYPE,HEARDIS,,
2020,OR,Oregon,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,31.8,31.8,,,26.1,38.1,239,129045,Disability Status,Any Disability,,,DISEST,VETIND,41,VET1,AGEADJPREV,DISSTAT,DISABL,,
2020,NC,North Carolina,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,7.0,7.0,,,4.8,10.0,43,66600,Disability Type,Independent Living Disability,,,DISEST,VETIND,37,VET1,AGEADJPREV,DISTYPE,INDDIS,,
2020,PA,Pennsylvania,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,3.1,3.1,,,2.5,3.8,141,292023,Disability Type,Self-care Disability,,,DISEST,VETIND,42,VET2,AGEADJPREV,DISTYPE,SELFDIS,,
2020,RI,Rhode Island,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,81.7,81.7,,,76.1,86.3,374,47494,Disability Status,No Disability,,,DISEST,VETIND,44,VET1,AGEADJPREV,DISSTAT,NODIS,,
2020,AL,Alabama,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,5.3,5.3,,,4.6,6.2,273,180303,Disability Type,Vision Disability,,,DISEST,VETIND,01,VET2,AGEADJPREV,DISTYPE,VISDIS,,
2020,ME,Maine,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,12.5,12.5,,,9.3,16.7,174,15087,Disability Type,Cognitive Disability,,,DISEST,VETIND,23,VET1,AGEADJPREV,DISTYPE,COGDIS,,
2020,NV,Nevada,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,10.7,10.7,,,7.1,15.9,76,41909,Disability Type,Hearing Disability,,,DISEST,VETIND,32,VET1,AGEADJPREV,DISTYPE,HEARDIS,,
